,Unnamed: 0,id,status,output,expected_output,error,code,difficulty
233,133,220,runtime_error,,"139776,963904","  File ""/tmp/tmp8rwehd9l/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import turtle

def heighway_dragon(n, length):
    """"""
    Draws the Heighway dragon fractal using a turtle.

    Args:
        n: The order of the dragon.
        length: The length of each side of the dragon.
    """"""

    # Initialize the turtle.
    t = turtle.Turtle()
    t.speed(0)
    t.penup()
    t.goto(-length / 2, -length / 2)
    t.pendown()

    # Draw the dragon.
    def dragon(n, length):
        if n == 0:
            t.forward(length)
        else:
            dragon(n - 1, length / 2)
            t.left(90)
            dragon(n - 1, length / 2)
            t.right(90)
            dragon(n - 1, length / 2)
            t.left(90)
            dragon(n - 1, length / 2)

    dragon(n, length)

    # Hide the turtle.
    t.hidet",55
234,134,221,timeout_error,,1884161251122450,TIMEOUT,"
def is_alexandrian(n):
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            j = n // i
            if 1 / n == 1 / i + 1 / j + 1 / (n // (i * j)):
                return True
    return False

def find_150000th_alexandrian():
    count = 0
    n = 1
    while count < 150000:
        if is_alexandrian(n):
            count += 1
        n += 1
    return n

print(find_150000th_alexandrian())
",65
235,135,222,wrong_output,"20.38143424594751
",1590933,,"
import math

def sphere_packing(radii):
  """"""Returns the length of the shortest pipe, of an internal radius of 50mm, that can fully contain 21 balls with radii ranging from 30mm to 50mm.""""""

  # Calculate the length of each arc, representing the size of each ball when it is stacked together.
  arcs = [math.asin(radius / 50) for radius in radii]

  # Calculate the total length of the arcs.
  total_length = sum(arcs)

  # Return the minimum length required for the pipe to fully contain all the balls.
  return total_length

# Print the length of the shortest pipe.
print(sphere_packing([30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]))
",60
236,136,223,timeout_error,,61614848,TIMEOUT,"
def count_barely_acute_triangles(perimeter):
  """"""Counts the number of barely acute triangles with a perimeter <= perimeter.""""""

  # Initialize the count of barely acute triangles.
  count = 0

  # Iterate over all possible values of a, b, and c.
  for a in range(1, perimeter // 3 + 1):
    for b in range(a, perimeter // 2 + 1):
      c = perimeter - a - b

      # Check if the triangle is barely acute.
      if a**2 + b**2 == c**2 + 1:
        count += 1

  return count


# Print the number of barely acute triangles with a perimeter <= 25,000,000.
print(count_barely_acute_triangles(25000000))
",70
237,137,224,timeout_error,,4137330,TIMEOUT,"
def is_barely_obtuse(a, b, c):
    return a**2 + b**2 == c**2 - 1

def count_barely_obtuse_triangles(perimeter):
    count = 0
    for a in range(1, perimeter//3 + 1):
        for b in range(a, perimeter//2 + 1):
            c = perimeter - a - b
            if is_barely_obtuse(a, b, c):
                count += 1
    return count

print(count_barely_obtuse_triangles(75000000))
",75
238,138,225,wrong_output,,2009,,"
def tribonacci_non_divisors(n):
  """"""Returns the nth odd number that does not divide any term of the Tribonacci sequence.""""""

  # Initialize the Tribonacci sequence.
  t = [1, 1, 1]

  # Iterate over the odd numbers up to n.
  for i in range(3, n * 2, 2):

    # Check if the odd number divides any term of the Tribonacci sequence.
    if any(i % t[j] == 0 for j in range(3)):
      continue

    # Add the odd number to the Tribonacci sequence.
    t.append(sum(t[-3:]))

  # Return the nth odd number that does not divide any term of the Tribonacci sequence.
  return t[n - 1]
",45
239,139,226,wrong_output,"The area under the blancmange curve enclosed by the circle is 307.88
",0.11316017,,"
import math

def blancmange_area(x):
    return 0.5 - (math.sin(math.pi * x) / (math.pi * x))

def circle_area(x, y, r):
    return math.pi * r ** 2

def main():
    x = 14
    y = 12
    r = 14

    blancmange_area_under_circle = blancmange_area(x) * circle_area(x, y, r)

    print(f""The area under the blancmange curve enclosed by the circle is {blancmange_area_under_circle:.2f}"")

if __name__ == ""__main__"":
    main()
",65
240,140,227,wrong_output,"0.0
",3780.618622,,"
def expected_turns(n):
    # Base cases
    if n == 1:
        return 1
    if n == 2:
        return 3

    # Initialize dp table
    dp = [0] * (n + 1)

    # Fill dp table
    for i in range(3, n + 1):
        dp[i] = (1 / 3) * (dp[i - 1] + dp[i - 2] + dp[i - 3])

    # Return expected number of turns
    return dp[n]

# Print the expected number of turns for n = 100
print(expected_turns(100))
",65
241,141,228,runtime_error,,86226,"  File ""/tmp/tmp1jclbmuv/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def minkowski_sum(shape1, shape2):
    """"""
    Computes the Minkowski sum of two shapes.

    Args:
        shape1 (list): A list of points representing the first shape.
        shape2 (list): A list of points representing the second shape.

    Returns:
        list: A list of points representing the Minkowski sum of the two shapes.
    """"""

    # Initialize the Minkowski sum to the empty list.
    minkowski_sum = []

    # Iterate over all the points in the first shape.
    for point1 in shape1:
        # Iterate over all the points in the second shape.
        for point2 in shape2:
            # Add the two points together to get a new point.
            new_point = [point1[0] + point2[0], point1[1] + point2[1]]

            # Add the new point to the Minkowski sum.
            minkowski_sum.append(new_point)

    # Return the Minkowski sum.
    return minkowski_sum


def count_sides(shape):
    """"""
    Counts the",70
242,142,229,runtime_error,,11325263,"  File ""/tmp/tmp43b2yw6g/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def count_four_representations(limit):
  """"""Counts the number of numbers that have four representations as the sum of two squares.""""""

  # Initialize a list to store the numbers that have four representations.
  numbers = []

  # Iterate over all the numbers up to the limit.
  for n in range(1, limit + 1):
    # Check if the number has four representations.
    if has_four_representations(n):
      # Add the number to the list.
      numbers.append(n)

  # Return the number of numbers in the list.
  return len(numbers)


def has_four_representations(n):
  """"""Checks if a number has four representations as the sum of two squares.""""""

  # Initialize a set to store the squares of the numbers up to the square root of n.
  squares = set(i * i for i in range(1, int(n ** 0.5) + 1))

  # Iterate over all the squares.
  for square in squares:
    # Check if the difference between n and the square is also a square.
    if n - square in squares:",70
243,143,230,wrong_output,"89793238461415926535897932384689793238461415926535
",850481152593119296,,"
def fib_word(a, b, n):
    if n == 0:
        return a
    elif n == 1:
        return b
    else:
        return fib_word(a, b, n - 1) + fib_word(a, b, n - 2)

def main():
    a = ""1415926535""
    b = ""8979323846""
    n = 4

    print(fib_word(a, b, n))

if __name__ == ""__main__"":
    main()
",50
244,144,231,wrong_output,"19100
",7526965179680,,"
def sum_of_prime_factors(n):
    sum = 0
    while n % 2 == 0:
        sum += 2
        n //= 2
    for i in range(3, int(n ** 0.5) + 1, 2):
        while n % i == 0:
            sum += i
            n //= i
    if n > 2:
        sum += n
    return sum

print(sum_of_prime_factors(2000000015000000))
",40
245,145,232,runtime_error,,0.83648556,"  File ""/tmp/tmpbbvykz6g/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import random

def the_race():
    # Initialize the game state
    oliver_score = 0
    lily_score = 0
    turn = 0

    # Determine who goes first
    if random.randint(0, 1) == 0:
        turn = 1

    # Play the game until someone reaches 100 points
    while oliver_score < 100 and lily_score < 100:
        # Oliver's turn
        if turn == 0:
            if random.randint(0, 1) == 0:
                oliver_score += 1
        # Lily's turn
        else:
            # Calculate the probability of winning for each number of tosses
            probabilities = []
            for i in range(1, 100):
                probability = (1 / 2) ** i
                probabilities.append(probability)

            # Choose the number of tosses that maximizes the probability of winning
            t = probabilities.index(max(probabilities)) + 1

            # Toss the coin t times
            heads = 0
            ",65
246,146,233,timeout_error,,271204031455541309,TIMEOUT,"
def f(n):
    return (n * (n + 1)) // 2

def main():
    n = 10 ** 11
    sum = 0
    for i in range(1, n + 1):
        if f(i) == 420:
            sum += i
    print(sum)

if __name__ == ""__main__"":
    main()
",70
247,147,234,timeout_error,,1259187438574927161,TIMEOUT,"
def lps(n):
    for i in range(2, int(n ** 0.5) + 1):
        if n % (i * i) == 0:
            return i
    return 1

def ups(n):
    for i in range(int(n ** 0.5), 1, -1):
        if n % (i * i) == 0:
            return i
    return n

def semidivisible_sum(n):
    sum = 0
    for i in range(1, n + 1):
        if lps(i) != ups(i):
            sum += i
    return sum

print(semidivisible_sum(999966663333))
",50
248,148,235,runtime_error,,1.002322108633,"  File ""/tmp/tmpe7kj46ay/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def arithmetic_geometric_sequence(n, r, s):
  """"""
  Finds the value of r for which s(n) = s.

  Args:
    n: The number of terms in the sequence.
    r: The common ratio of the sequence.
    s: The sum of the sequence.

  Returns:
    The value of r for which s(n) = s.
  """"""

  # Initialize the sum of the sequence.
  sum = 0

  # Iterate over the terms of the sequence.
  for i in range(n):
    # Add the term to the sum.
    sum += (900 - 3 * i) * r ** (i - 1)

  # Return the value of r for which s(n) = s.
  return s / sum


# Find the value of r for which s(5000) = -600,000,000,000.
r = arithmetic_geometric_sequence(5000, 1.0, -600000000000)

#",40
249,149,236,runtime_error,,123/59,"  File ""/tmp/tmp69j4ku7w/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def largest_possible_m(spoilage_rates):
  """"""Returns the largest possible value of m such that the overall spoilage rate
  is worse for supplier A than for supplier B.

  Args:
    spoilage_rates: A list of 5 numbers, representing the spoilage rates for
      each of the five luxury items.

  Returns:
    The largest possible value of m.
  """"""

  # Calculate the overall spoilage rate for each supplier.
  overall_spoilage_rate_a = sum(spoilage_rates) / len(spoilage_rates)
  overall_spoilage_rate_b = sum(spoilage_rates) / len(spoilage_rates)

  # Calculate the per-product spoilage rate for each supplier.
  per_product_spoilage_rate_a = [
      spoilage_rate / len(spoilage_rates) for spoilage_rate in spoilage_rates
  ]
  per_product_spoilage_rate_b = [
      spoilage_rate / len(spoilage_rates) for spoilage_rate in spoilage_rates
  ]

",80
250,150,237,runtime_error,,15836928,"Traceback (most recent call last):
  File ""/tmp/tmpkypyhmsd/tmp.py"", line 8, in <module>
    print(tours(1012) % 10**8)
  File ""/tmp/tmpkypyhmsd/tmp.py"", line 6, in tours
    return (2 * (2 * n - 1) * tours(n - 1)) // (n + 1)
  File ""/tmp/tmpkypyhmsd/tmp.py"", line 6, in tours
    return (2 * (2 * n - 1) * tours(n - 1)) // (n + 1)
  File ""/tmp/tmpkypyhmsd/tmp.py"", line 6, in tours
    return (2 * (2 * n - 1) * tours(n - 1)) // (n + 1)
  [Previous line repeated 995 more times]
  File ""/tmp/tmpkypyhmsd/tmp.py"", line 3, in tours
    if n == 0:
RecursionError: maximum recursion depth exceeded in comparison
","
def tours(n):
    if n == 0:
        return 1
    else:
        return (2 * (2 * n - 1) * tours(n - 1)) // (n + 1)

print(tours(1012) % 10**8)
",70
